YB,l,b,r,dl,db,dr,hit rate
2728,78.72569513,0.445378064,0.005905316,0.001133564,0.000823164,0.00205777,0.5
2729,78.75196028,0.902431028,0.00570865,0.00075341,0.000469043,0.001595732,0.230769231
2730,78.75264047,-2.224369008,0.003444625,0.000556629,0.000858312,0.000548833,0.147058824
2731,78.75913376,0.596624208,0.002568438,0.000603382,0.001296004,0.001002035,0.266666667
2732,78.76119151,2.88724416,0.005722835,0.000859315,0.001116547,0.002274912,0.344827586
2733,78.77253553,3.041788073,0.005623811,0.001451633,0.000580221,0.00200689,0.673913043
2734,78.77374143,0.745234404,0.003606095,0.000504701,0.000911806,0.001810381,0.193548387
2735,78.77390281,2.526216392,0.003113611,0.000717066,0.000948587,0.000603037,0.214285714
2736,78.77409076,2.629350888,0.007748703,0.000877948,0.000527619,0.002705191,0.324324324
2737,78.77665821,-2.224970117,0.002551305,0.00023213,0.001118722,0.001165599,0.147058824
2738,78.77743292,1.693930887,0.005307886,0.001614227,0.00066479,0.002481446,0.482758621
2739,78.78701757,0.67306852,0.005619984,0.000741702,0.000648995,0.001476972,0.5
2740,78.79023619,-2.206820343,0.004026578,0.000277418,0.000474383,0.001350398,0.235294118
2741,78.79029552,0.590528949,0.003229367,0.000689411,0.000477106,0.000485283,0.266666667
2742,78.80923818,-1.083697762,0.00554161,0.000788138,0.000982701,0.001409102,0.444444444
2743,78.82764814,3.294270876,0.003273805,0.000518663,0.000534771,0.001025369,0.205128205
2744,78.82928251,-0.972187408,0.00564281,0.000431346,0.000467178,0.001602358,0.25
2745,78.83528261,2.988954702,0.002827621,0.000325945,0.000511137,0.000125962,0.185185185
2746,78.83813082,1.485590942,0.004373361,0.000492709,0.000573854,0.001666472,0.441176471
2747,78.84242851,3.331619055,0.004251815,0.00043293,0.000570613,0.001251512,0.466666667
2748,78.85214462,3.306406772,0.003275266,0.000412837,0.000268785,0.000611778,0.153846154
2749,78.85487783,-1.69997466,0.00402975,0.000439827,0.001116261,0.001743518,0.166666667
2750,78.87131238,0.109521991,0.003686803,0.000485873,0.000991707,0.001131012,0.184210526
2751,78.87136002,2.769514892,0.004604973,0.00106487,0.000690025,0.001098299,0.242424242
2752,78.87533741,3.378588497,0.003095373,0.00059845,0.000416815,0.000698755,0.264705882
2753,78.88071931,0.468529231,0.004106933,0.000539946,0.000430055,0.001293642,0.322580645
2754,78.88153597,0.603207352,0.003772416,0.00078858,0.000379625,0.0010062,0.178571429
2755,78.88502166,3.505735871,0.005216472,0.000775709,0.000335001,0.002261905,0.34375
2756,78.89003311,1.832589499,0.003336737,0.000365799,0.00042652,0.000707857,0.416666667
2757,78.8996223,-0.267566339,0.003684365,0.000714164,0.000914059,0.001429291,0.161290323
2758,78.90223701,0.425780101,0.00417537,0.000558899,0.000664342,0.001029203,0.545454545
2759,78.91744885,-0.427491947,0.003920131,0.000447236,0.000743364,0.000970949,0.75
2760,78.92027924,0.104336244,0.003755159,0.001065167,0.000808075,0.002287101,0.238095238
2761,78.94713659,3.584477784,0.005709587,0.000563032,0.00054935,0.000946423,0.5
2762,78.98751426,0.218130091,0.005332485,0.001109617,0.000736632,0.001248847,0.392857143
2763,79.01177843,-0.114520344,0.007025325,0.000603903,0.000976365,0.00255229,0.28125
2764,79.01408219,0.310905556,0.008377053,0.000289635,0.000682735,0.00152655,0.375
2765,79.0219661,-1.374663141,0.007570631,0.000750246,0.001307358,0.001814301,0.388888889
2766,79.04409162,1.175164771,0.004544604,0.00051171,0.000444821,0.002736494,0.7
2767,79.06178194,3.452351864,0.006810315,0.000934574,0.000710534,0.001493588,0.428571429
2768,79.06680272,-0.96608065,0.006585504,0.001033329,0.000542527,0.003770449,0.1875
2769,79.07825044,1.333489413,0.00378864,0.000804876,0.000576592,0.000717042,0.25
2770,79.0808356,1.18091571,0.004751182,0.000925414,0.001188465,0.003373874,0.45
2771,79.08169149,0.973125054,0.002699728,0.000688879,0.000424424,0.000739954,0.394736842
2772,79.09501745,3.545210584,0.004329975,0.000440389,0.000471457,0.001750724,0.131578947
2773,79.1027619,0.943113064,0.003225926,0.000580033,0.000772902,0.001111465,0.131578947
2774,79.11946229,3.390015342,0.003554311,0.000521307,0.00032104,0.000303762,0.416666667
2775,79.12341715,-0.749675263,0.003289733,0.000565531,0.000410534,0.000251852,0.285714286
2776,79.1238111,-0.771601432,0.004350078,0.000724212,0.000527934,0.001191362,0.314285714
2777,79.12792402,0.963053834,0.005746163,0.001765379,0.000462201,0.002149613,0.362068966
2778,79.13026989,-0.730466291,0.004120075,0.000387938,0.000185983,0.00148327,0.166666667
2779,79.14326547,-0.052801733,0.005004544,0.000854018,0.000668506,0.00151083,0.288461538
2780,79.14583293,-0.93981198,0.005498067,0.001093952,0.000662705,0.001348447,0.189189189
2781,79.15088158,1.828843827,0.005970705,0.000650099,0.00069348,0.001833322,0.688888889
2782,79.16058408,0.503780868,0.004105782,0.000549258,0.001056615,0.001376157,0.133333333
2783,79.17491331,-2.13528142,0.005866862,0.000721563,0.001237635,0.002602932,0.233333333
2784,79.18502076,1.447514898,0.006125954,0.000607391,0.000874425,0.001452368,0.148148148
2785,79.18536099,-0.071071349,0.003205562,0.00030208,0.001247456,0.00076543,0.102564103
2786,79.20357188,-0.842009396,0.007431033,0.000714228,0.000913504,0.002335036,0.555555556
2787,79.21771724,-1.950961034,0.0059058,0.001789886,0.000558841,0.002019339,0.307692308
2788,79.22409319,1.869844325,0.008453402,0.001668938,0.000518928,0.001762921,0.166666667
2789,79.22761064,-1.885599609,0.004260673,0.00062631,0.000662475,0.001340266,0.2
2790,79.22926515,0.00956281,0.004333629,0.000708677,0.000513843,0.000940616,0.2
2791,79.27601469,-0.140371213,0.005830284,0.000893353,0.000726807,0.001722935,0.314285714
2792,79.28644502,-0.845813735,0.004008362,0.000336235,0.00073964,0.000437291,0.214285714
2793,79.29185397,-1.265425402,0.007092048,0.000745438,0.001021298,0.001965977,0.214285714
2794,79.29497716,1.047777804,0.003295529,0.000438039,0.000651678,0.001220468,0.333333333
2795,79.29510898,2.492215542,0.00297244,0.000452831,0.000255332,0.000675103,0.35
2796,79.29541391,1.027557683,0.0051924,0.000495633,0.000340876,0.000854672,0.533333333
2797,79.29796804,1.664951271,0.003473635,0.000669143,0.000573111,0.001077415,0.534883721
2798,79.30347315,-0.247016081,0.002705289,0.000810609,0.000652268,0.000639074,0.136363636
2799,79.30455462,1.305497092,0.002940793,0.000565657,0.000418386,0.000729077,0.3
2800,79.30830693,1.421522337,0.007069952,0.001254392,0.000316733,0.007361657,0.333333333
2801,79.32249444,1.290029384,0.003053434,0.000289758,0.000649409,0.000942569,0.3
2802,79.3227649,0.600428399,0.001738847,0.000278127,0.000316821,0.000691365,0.357142857
2803,79.32535678,-0.4583216,0.006733268,0.000787273,0.000913502,0.002307778,0.333333333
2804,79.32997142,1.280570346,0.002954017,0.000635498,0.00054292,0.001151202,0.163265306
2805,79.33293886,-1.847062194,0.006495496,0.000777815,0.0006802,0.001904812,0.111111111
2806,79.35192307,0.002837637,0.006830632,0.001012136,0.000671109,0.000969903,0.128205128
2807,79.36441994,0.579239147,0.001541568,0.000445346,0.000383614,0.000333715,0.2
2808,79.37592954,1.323108587,0.004003366,0.00070307,0.000479645,0.001340406,0.181818182
2809,79.38275667,3.077564066,0.005862145,0.000330832,0.00090441,0.001258569,0.3125
2810,79.40130615,1.78747764,0.00249892,0.000335704,0.000249457,0.000737115,0.357142857
2811,79.40390071,-1.060353836,0.008800232,0.000746194,0.000825607,0.001469221,0.470588235
2812,79.4285988,2.362099869,0.006958202,0.000357294,0.000357364,0.001677151,0.153846154
2813,79.44520289,-1.959140919,0.004824449,0.000781598,0.000592183,0.001281129,0.214285714
2814,79.44945642,0.997755801,0.004877074,0.000745317,0.00107839,0.00201514,0.236842105
2815,79.45213263,1.418504933,0.005699162,0.001067173,0.000716206,0.002339823,0.514285714
2816,79.45758347,2.261874582,0.007021272,0.000806248,0.000879931,0.00231038,0.25
2817,79.45802499,3.443243415,0.004333224,0.000463065,0.000322371,0.001236755,0.3125
2818,79.48218238,-0.717320215,0.008206753,0.000969814,0.000943506,0.003818436,0.543859649
2819,79.49014261,0.813347334,0.005151079,0.000851406,0.000699786,0.001898462,0.571428571
2820,79.53724481,1.331986165,0.004480944,0.000560952,0.000438349,0.002170009,0.206896552
2821,79.56620814,-0.756994489,0.005091697,0.000585901,0.000526822,0.001031867,0.463414634
2822,79.58130085,-1.653308563,0.00536736,0.000741531,0.001138702,0.000836001,0.275862069
2823,79.58783032,1.663098436,0.008075174,0.001135732,0.000621739,0.003637516,0.533333333
2824,79.59342099,-0.525902916,0.003897682,0.000703438,0.000463108,0.001122534,0.285714286
2825,79.6004293,-0.413443828,0.004354089,0.000407482,0.00044572,0.001227856,0.3
2826,79.62466859,-1.972694237,0.003529888,0.000626068,0.0006,0.0012379,0.333333333
2827,79.62678365,2.356690469,0.002907242,0.000179522,0.0003651,0.000685628,0.555555556
2828,79.64025755,1.041762995,0.010890237,0.001072272,0.000763439,0.002987396,0.25
2829,79.64625497,1.044040164,0.006104562,0.001183151,0.000648059,0.001850274,0.239130435
2830,79.66013116,1.121206623,0.004410602,0.000581043,0.000663912,0.001860057,0.527777778
2831,79.66658702,2.267157748,0.004064672,0.001370198,0.000705392,0.00240685,0.37037037
2832,79.6813729,2.273827902,0.002789925,0.001104545,0.000617061,0.000753223,0.185185185
2833,79.68260309,0.783118596,0.002898926,0.000386405,0.000575653,0.001003926,0.294117647
2834,79.6869464,-1.931599969,0.008090213,0.000970643,0.000722299,0.005038051,0.224489796
2835,79.69107405,-1.928954746,0.008344992,0.000839774,0.001120943,0.003510603,0.285714286
2836,79.6919889,2.273826372,0.00294013,0.000348231,0.001457312,0.000986884,0.185185185
2837,79.70643916,1.391473537,0.01009247,0.000516845,0.000513032,0.001249821,0.151515152
2838,79.71527849,0.424718959,0.006140973,0.000659879,0.001168226,0.003466983,0.184210526
2839,79.71948948,0.382974791,0.003733182,0.000267527,0.00030989,0.002112363,0.185185185
2840,79.71960833,0.426741151,0.0078176,0.001090059,0.000986082,0.0064912,0.260869565
2841,79.72113085,2.795394529,0.006427099,0.001347314,0.000726325,0.0018295,0.470588235
2842,79.72420159,2.017641773,0.003495968,0.001586983,0.000455756,0.001458436,0.226415094
2843,79.72853232,1.453380521,0.005920372,0.000856555,0.000769609,0.00173241,0.171428571
2844,79.73252663,3.416334012,0.005627475,0.000701511,0.001119019,0.003469423,0.260869565
2845,79.73324212,-0.897747723,0.004248062,0.000507238,0.000287999,0.001626265,0.166666667
2846,79.73609378,3.422280318,0.004112818,0.000878492,0.000459756,0.00139966,0.212121212
2847,79.74923721,0.368462619,0.004944829,0.0004099,0.000512815,0.001310356,0.571428571
2848,79.75105105,-0.352476457,0.004460951,0.000559149,0.000693006,0.001601812,0.416666667
2849,79.75116724,-0.377169553,0.004038895,0.000435801,0.000484274,0.002007359,0.230769231
2850,79.75163335,1.075022875,0.005086701,0.000677186,0.00053315,0.002511477,0.696969697
2851,79.76105079,1.583923197,0.010755408,0.000440387,0.00113329,0.001614172,0.166666667
2852,79.78084006,2.075784203,0.007483453,0.000798562,0.001054341,0.001854774,0.404761905
2853,79.78724939,1.315437844,0.004769876,0.00040897,0.000974813,0.001296734,0.217391304
2854,79.79406581,2.482005474,0.005186037,0.000363486,0.000580758,0.001775244,0.333333333
2855,79.80859601,0.899500704,0.00552156,0.000976547,0.00050424,0.001076133,0.633333333
2856,79.81669674,1.121068424,0.002665063,0.000499281,0.000254882,0.000546727,0.357142857
2857,79.81862124,0.284376609,0.005722937,0.000832075,0.000967368,0.002111396,0.64516129
2858,79.82201514,0.093812826,0.011713481,0.000593112,0.001193136,0.001293236,0.264705882
2859,79.82437339,1.765892276,0.002908401,0.001240039,0.000467,0.000448208,0.384615385
2860,79.83140043,1.259666168,0.00968629,0.001101793,0.000818453,0.004855602,0.138888889
2861,79.86339485,2.126992428,0.004624264,0.000644145,0.000914825,0.001441339,0.25
2862,79.86603976,2.140557459,0.003950953,0.000739644,0.00079314,0.002482557,0.178571429
2863,79.86758031,1.177405813,0.005857613,0.000821393,0.000915353,0.002981138,0.340425532
2864,79.87447213,1.182850117,0.003534744,0.000724303,0.000613152,0.000858158,0.35483871
2865,79.88128986,-1.80222282,0.00587802,0.001085552,0.001037929,0.00174542,0.269230769
2866,79.90031342,2.062423353,0.003651938,0.000865885,0.000288536,0.001161228,0.212121212
2867,79.90287778,2.071486198,0.003352091,0.000496908,0.00046496,0.000535203,0.151515152
2868,79.92295247,-1.504093316,0.008470679,0.000522359,0.000396892,0.008526944,0.321428571
2869,79.92574474,0.908804344,0.003984807,0.000357551,0.000915381,0.001005926,0.23255814
2870,79.94021217,-1.076569776,0.006025768,0.000972359,0.00074197,0.005221344,0.1875
2871,79.96368676,0.580184467,0.007588681,0.000901887,0.001080555,0.003044954,0.392857143
2872,79.97782639,3.075085349,0.003991249,0.000740685,0.000417006,0.00174211,0.172413793
2873,79.98170826,-0.945800685,0.004146067,0.000847463,0.000371491,0.002004407,0.222222222
2874,79.98486517,0.840751759,0.005659295,0.000603554,0.000427744,0.001194865,0.673913043
2875,79.9885733,3.273548145,0.006684701,0.000593619,0.001190077,0.00178558,0.479452055
2876,80.01595068,0.312166787,0.004216491,0.000870481,0.001011325,0.00116321,0.233333333
2877,80.02786746,2.828214784,0.005287851,0.000832636,0.000401055,0.001621459,0.172413793
2878,80.0332418,2.072549773,0.005277696,0.000585432,0.001072137,0.002491393,0.275862069
2879,80.03435547,2.0640299,0.003648174,0.000284045,0.000717854,0.000989309,0.172413793
2880,80.04445686,3.066399433,0.005042009,0.000975311,0.000865215,0.001827864,0.305555556
2881,80.04448594,-0.598046968,0.003162302,0.000676487,0.000537849,0.000735597,0.25
2882,80.04554108,0.309915809,0.005808446,0.000543892,0.001253167,0.001447748,0.151515152
2883,80.0626279,0.12104204,0.004725591,0.00067654,0.000263992,0.001061132,0.1875
2884,80.08233771,-1.37649184,0.004895238,0.000619631,0.001085365,0.001701121,0.266666667
2885,80.08595657,-0.708418301,0.003253173,0.000746491,0.000697651,0.000817006,0.185185185
2886,80.09865712,0.181364501,0.00293883,0.000914415,0.000870022,0.001051209,0.129032258
2887,80.09973805,-1.228512655,0.006351558,0.000912786,0.000649765,0.00231532,0.41025641
2888,80.10500265,0.183109527,0.004607254,0.001530092,0.000543412,0.00102554,0.368421053
2889,80.1081866,3.03672875,0.006512715,0.000282532,0.000362886,0.003068905,0.263157895
2890,80.12006191,1.788882362,0.006758254,0.000586843,0.000876049,0.001353863,0.25
2891,80.1253791,2.916391453,0.006372425,0.000552157,0.000931271,0.001220353,0.4
2892,80.13249871,-0.138826559,0.005005162,0.001439373,0.001624725,0.001525898,0.290322581
2893,80.1327048,1.129477459,0.006177136,0.00095999,0.001132336,0.002324557,0.76744186
2894,80.13767718,3.352426029,0.004338225,0.000565813,0.001052418,0.00196197,0.222222222
2895,80.14158936,2.967091722,0.00737686,0.000814118,0.000774355,0.00236759,0.25
2896,80.15379005,-1.518308053,0.004428098,0.000441536,0.000614981,0.001107282,0.178571429
2897,80.15415746,-0.551251845,0.003182796,0.000971189,0.000669222,0.000966887,0.181818182
2898,80.16780368,0.529492682,0.004432424,0.000564832,0.000696333,0.001382229,0.178571429
2899,80.17019829,-1.701823947,0.00424499,0.000769758,0.000466848,0.001116064,0.181818182
2900,80.17224225,2.744478823,0.005761354,0.001716878,0.001230417,0.001993838,0.459459459
2901,80.1807111,-0.489063989,0.003161952,0.000457889,0.000338137,0.00115995,0.285714286
2902,80.18681086,3.071021577,0.004811537,0.00040952,0.000377636,0.001342202,0.529411765
2903,80.20109973,-1.709658797,0.004207439,0.001041579,0.000329721,0.001679904,0.2
2904,80.20156266,0.121164675,0.003841544,0.000308032,0.000346172,0.001479034,0.411764706
2905,80.2088447,-1.559528382,0.007409096,0.000585064,0.00056942,0.003806838,0.333333333
2906,80.22118355,2.359871693,0.004846115,0.000737009,0.000502863,0.002557854,0.413793103
2907,80.23061377,3.020852433,0.003702931,0.001154668,0.000498559,0.00126247,0.416666667
2908,80.25900351,-1.286055508,0.005389953,0.001094649,0.000875834,0.00181008,0.25
2909,80.26661121,2.731995192,0.006183588,0.00030512,0.00030828,0.00081988,0.416666667
2910,80.26853158,1.310060013,0.002891027,0.000917755,0.000308819,0.000695956,0.181818182
2911,80.27207853,1.468812971,0.004990248,0.000300977,0.000617756,0.000617162,0.352941176
2912,80.27926779,-0.540823755,0.005160202,0.001010654,0.001093243,0.002608749,0.166666667
2913,80.29493514,-1.796560034,0.003346337,0.000292951,0.000482029,0.001540182,0.166666667
2914,80.30853037,1.301610024,0.003478956,0.000540109,0.000334784,0.000853486,0.424242424
2915,80.31446025,2.40178466,0.004630331,0.000450993,0.000373129,0.002966314,0.357142857
2916,80.31645447,0.304290189,0.006363092,0.001147849,0.000699591,0.001649767,0.545454545
2917,80.32141238,2.405532101,0.003401998,0.000404043,0.000314226,0.001025332,0.357142857
2918,80.33508261,-1.189902105,0.003828951,0.00079021,0.00092016,0.002724122,0.230769231
2919,80.34069972,0.514924297,0.006140453,0.000723263,0.001048178,0.002770541,0.307692308
2920,80.34177737,-1.188871319,0.003592309,0.001376131,0.000488965,0.001452004,0.230769231
2921,80.34999957,0.726491345,0.006359859,0.001176814,0.00112264,0.001381213,0.340909091
2922,80.35201554,0.710582501,0.005678314,0.000539912,0.001332665,0.001572295,0.225806452
2923,80.36234245,0.766161238,0.00476981,0.000607184,0.000378241,0.001954201,0.4
2924,80.39102179,0.81618702,0.00679881,0.00096252,0.000826407,0.002492549,0.230769231
2925,80.44002014,1.171463191,0.003214522,0.000407225,0.000203835,0.000728396,0.366666667
2926,80.45214422,-1.056331289,0.004330696,0.001289404,0.000719065,0.001344566,0.176470588
2927,80.47997385,-0.983689796,0.00572964,0.000409917,0.001013894,0.000723203,0.4375
2928,80.48508341,-0.227226415,0.002525549,0.000545234,0.000245284,0.000759265,0.176470588
2929,80.49343327,2.931520187,0.004571623,0.000617974,0.000398817,0.001394225,0.357142857
2930,80.5049491,2.922626788,0.004105931,0.000669967,0.00068159,0.001530791,0.261904762
2931,80.50909495,1.127351816,0.00478567,0.000493836,0.001319484,0.002405593,0.11627907
2932,80.52206988,0.714883381,0.006210916,0.000945366,0.001087585,0.001783311,0.205882353
